app_id,app_name,count
356180,Time Machine VR,65
373240,Black Sails,65
414580,Uriel's Chasm 2: את,65
410570,Gunjack,65
258240,Tank Operations,65
389650,Stardust Galaxy Warriors,65
438130,Root Double -Before Crime * After Days- Xtend Edition,65
461750,Ghoul Kid,65
315340,A.R.E.S. Extinction Agenda EX,65
2710,Act of War: Direct Action,65
345140,Crystal Rift,65
290810,Colossal Kaiju Combat™: Kaijuland Battles,65
437870,Earth Space Colonies,65
394220,Last Horizon,65
384990,Gon' E-Choo!,65
466870,Aurora Nights,65
345220,Agent Awesome,65
495580,Divided We Fall,65
401890,ARSLAN: THE WARRIORS OF LEGEND,65
358810,Luckslinger,65
3960,Shattered Union,65
271970,Hero and Daughter+,65
328510,Monsters and Monocles,65
440550,RunGunJumpGun,65
470270,Tribal Pass,65
463980,Solitairica,65
398980,Without Within 2,65
46290,Theatre of War,65
540840,Lara Croft GO,65
46250,NecroVisioN: Lost Company,65
312960,Starion Tactics,65
539640,Racecar.io,65
289280,El Matador,64
273730,Driving School Simulator,64
373360,Cast of the Seven Godsends - Redux,64
407780,Lethe - Episode One,64
382380,The Amber Throne,64
109200,Legend of Fae,64
471630,Rexodus: A VR Story Experience,64
301050,Night Shift,64
205080,BIT.TRIP FATE,64
440730,Survival Zombies The Inverted Evolution,64
271550,Tribloos 2,64
382480,Super Dungeon Run,64
438480,Rock 'N' Roll Defense,64
4900,Zen of Sudoku,64
281430,Clans,64
431250,Mushroom Wars,64
296730,Viktor,64
302750,The Counting Kingdom,64
463220,Dungeon of Zolthan,64
405780,Alpha Polaris : A Horror Adventure Game,64
525640,Bullets And More VR - BAM VR,64
245050,SpellForce 2 - Demons of the Past,64
453790,Candice DeBébé's Incredibly Trick Lifestyle,64
312600,Rime Berta,64
268260,Let's Sing,64
375840,Rytmik Ultimate,64
254880,MoonBase Commander,64
280890,GhostshipAftermath,64
211800,Dead Hungry Diner,64
451980,The Body VR: Journey Inside a Cell,64
491000,Gravity Cat,64
260510,World Basketball Tycoon,64
431910,Psychocat: The Answer,64
403980,World Ship Simulator,64
467370,Escape This,63
444260,Mindless Running,63
414120,Modbox,63
468490,Neon Space,63
298360,Immortal Defense,63
363510,STAR-BOX: RPG Adventures in Space!,63
15160,Petz Horsez 2,63
371390,Flix The Flea,63
392260,Rogue Wizards,63
392190,#SelfieTennis,63
264080,Vangers,63
369560,The Story Goes On,63
461820,Legionwood: Tale of the Two Swords,63
285980,Kromaia,63
460340,Guards,63
347170,Combat Air Patrol 2,63
49300,Commander: Conquest of the Americas,63
57700,Who's That Flying?!,63
301540,Rhythm Destruction,63
364640,FreeCell Quest,63
392820,Wild Island Quest,63
2910,Fleet Command,63
339210,RESCUE 2,63
231180,ArtRage 4,63
266940,Alex Hunter - Lord of the Mind,63
498570,Extreme Forklifting 2,63
266270,Gridiron Solitaire,63
58230,MacGuffin's Curse,63
270810,Jones On Fire,63
46000,Bob Came in Pieces,63
317030,Fatty Bear's Birthday Surprise,63
325430,Metaverse,63
386280,Vendetta - Curse of Raven's Cry,62
115220,American Conquest - Fight Back,62
344810,Total Extreme Wrestling 2010,62
386080,Pharaonic,62
371450,Awe,62
392070,Pumped BMX +,62
337420,Final Dusk,62
255260,Pro Cycling Manager 2014,62
349140,Corrosion: Cold Winter Waiting [Enhanced Edition],62
378580,Untamed: Life Of A Cougar,62
65080,Kaptain Brawe,62
379960,Mahjong Pretty Girls Battle : School Girls Edition,62
412600,Lup,62
328830,Rugby Union Team Manager 2015,62
260690,Dark Fall 1: The Journal,62
457710,Road Madness,62
358070,Earthtongue,62
301360,Kill Fun Yeah,62
266250,Procyon,62
451920,Thorne - Death Merchants,62
452420,Koihime Enbu,62
300400,Unpossible,62
356200,Keen Dreams,62
327950,Sword of the Samurai,62
219760,Beyond Divinity,62
499620,Ultimate Booster Experience,62
448980,The Divergent Series: Allegiant VR,62
359350,Defunct,62
264320,Captain Morgane and the Golden Turtle,62
299150,Empress Of The Deep,62
286220,Pier Solar and the Great Architects,62
412790,Adventure Time: Magic Man's Head Games,61
463930,The Dweller,61
206250,ClaDun x2,61
331920,Airline Tycoon Deluxe,61
298280,XenoRaptor,61
339240,10 Years After,61
466660,Stash,61
283330,Desert Thunder,61
301220,Legends of Persia,61
291170,Royal Defense,61
35310,Clutch,61
260650,Cold War,61
415400,Cross Set,61
440020,bit Dungeon+,61
361360,Goosebumps,61
311930,Tinertia,61
65070,Ride 'em Low,61
438420,Zenith,61
493720,Haven Moon,61
356890,One More Line,61
32310,Indiana Jones and the Last Crusade,61
491090,Ant Queen,61
263520,Enola,61
58560,Runaway: A Twist of Fate,61
270790,Etherlords II,61
371310,Karos Returns,61
269470,MorphVOX Pro 4 - Voice Changer,61
3300,Bejeweled 2 Deluxe,61
432250,Soviet City,61
409910,The Storm Guard: Darkness is Coming,61
345750,Idol Hands,61
11050,Dracula: Origin,61
235660,Eador. Genesis,61
316140,Appointment With FEAR,60
15080,Rayman: Raving Rabbids,60
63960,Theatre of War 3: Korea,60
37010,Ninja Blade,60
341060,The Lady,60
293760,Automation - The Car Company Tycoon Game,60
6090,Armed and Dangerous,60
287070,Battle Academy,60
375120,Super Star Path,60
438790,Random Access Murder,60
378480,Badland Bandits,60
377520,Pike and Shot: Campaigns,60
337880,One Late Night: Deadline,60
456430,Christmas Adventure: Candy Storm,60
421260,Militia,60
353580,Rad Rodgers: World One,60
345440,Vapour,60
350500,Fly in the House,60
343360,Particula,60
246720,Wayward Manor,60
284180,Magicians & Looters,60
32140,Midnight Mysteries: The Edgar Allan Poe Conspiracy,60
33730,18 Wheels of Steel: Extreme Trucker,60
433670,Professional Farmer 2017,60
394680,Mountain Crime: Requital,60
377360,Western Press,59
49810,CreaVures,59
329770,4089: Ghost Within,59
339000,Ukrainian Ninja,59
291070,Slip,59
104100,Inside a Star-filled Sky ,59
435480,Trials of the Blood Dragon,59
486650,Potato Thriller Steamed Potato Edition,59
401820,FATED: The Silent Oath,59
312970,My Ex-Boyfriend the Space Tyrant,59
312560,Xanadu Next,59
384280,Mute Crimson+,59
389270,Through Abandoned: The Underground City,59
464360,3030 Deathwar Redux - A Space Odyssey,59
467850,METAGAL,59
311040,Rulers of Nations,59
414660,Vampire Legends: The True Story of Kisilova,59
386560,Psycho Starship Rampage,59
254100,World War II: Panzer Claws,59
287960,Yomi,59
325150,Run or Die,59
348790,Wooden Floor,59
49330,Pirates of Black Cove,59
326730,Whisper of a Rose,59
396800,12 Labours of Hercules IV: Mother Nature,59
444580,ALONE IN SPACE,59
398210,BlackShadows,59
404700,Curvatron,59
528550,Drunkn Bar Fight,59
261720,Holy Avatar vs. Maidens of the Dead,59
338420,Alum,59
368790,OreLight,59
300900,Hippocampal: The White Sofa,59
411330,Men of Valor,59
337680,Star Hammer: The Vanguard Prophecy ,59
3310,Chuzzle Deluxe,59
404580,Relive,59
285130,Battleplan: American Civil War,59
326340,River City Super Sports Challenge ~All Stars Special~,58
355410,Radium,58
316180,A City Sleeps,58
333260,Marvin's Mittens,58
27050,FATALE,58
44100,Super Laser Racer,58
378850,Galagan's Island: Reprymian Rising,58
428870,Take the Dream IX,58
316080,Parcel,58
372350,Tumbleweed Express,58
281350,US and THEM,58
378110,Hack RUN,58
439720,Unending Galaxy,58
515020,The VR Museum of Fine Art,58
200410,SOL: Exodus,58
347710,Perils of Man,58
369890,Riddled Corpses,58
423710,Invasion: Brain Craving,58
369390,Scourge of War: Waterloo,58
266550,Spark Rising,58
346450,samurai_jazz,58
283180,The Samaritan Paradox,58
283000,Strategic War in Europe,58
444940,UBERMOSH:BLACK,58
99410,Garshasp: Temple of the Dragon,58
240660,RainBlood Chronicles: Mirage,58
446780,AMOK,58
286460,Black Mirror II,58
317320,Nelly Cootalot: The Fowl Fleet,58
246880,Recruits,58
409380,Among the Heavens,58
339640,Jagged Alliance Online: Reloaded,58
209610,Roller Coaster Rampage,58
296280,TownCraft,58
415350,Shooting Stars!,58
311850,Zombie Solitaire,58
414920,Corgi Warlock,58
431840,3DRPG,58
32760,Tachyon: The Fringe,58
289200,Ascension to the Throne,58
434680,Lamia's Game Room,58
369530,Void Destroyer 2,58
295870,The Dungeoning,58
426930,Moonshot,57
463030,Bottle,57
433190,CDF Starfighter VR,57
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,57
365880,Mirrored - Chapter 1,57
383800,Close Order,57
487350,Pirate Pop Plus,57
453720,Last Will,57
305800,POP: Methodology Experiment One,57
329240,The Weaponographist,57
367110,Dustbowl,57
358650,Gryphon Knight Epic,57
330720,Flashpoint Campaigns: Red Storm,57
252970,McDROID,57
395420,The Dwarf Run,57
524380,Yore VR,57
330000,Kingdoms CCG,57
9760,Act of War: High Treason,57
2350,Quake III: Team Arena,57
294650,Putt-Putt Goes to the Moon,57
423490,Air Missions: HIND,57
365210,Hollywood Visionary,57
353550,House of Caravan,57
374640,March of Industry,57
364710,Wonky Pigeon!,57
301700,Numba Deluxe,57
365320,Quadrant,57
296530,Coldfire Keep,57
360590,"Once Bitten, Twice Dead",57
366960,SECTOR,57
311680,Flower Shop: Winter In Fairbrook,56
200190,Sideway,56
11180,Sherlock Holmes: The Mystery of The Persian Carpet,56
374950,ADventure Lib,56
393430,Ice Lakes,56
362660,Blue Rose Reprise,56
39520,The Guild Gold Edition,56
424780,Imperia Online,56
293720,Dark Raid,56
328470,Slave Zero,56
365350,How to Take Off Your Mask,56
10230,Dead Mountaineer's Hotel,56
353890,Casey Powell Lacrosse 16,56
275510,Z Steel Soldiers,56
527160,Cmoar VR Cinema UHD,56
348700,Walkover,56
273820,Mining & Tunneling Simulator,56
218660,iBomber Attack,56
11260,Pacific Storm: Allies,56
398640,Bowl Bound College Football,56
460640,Breached,55
300760,EPSILON,55
230330,FINAL FANTASY® XI: Ultimate Collection Seekers Edition NA,55
311980,Isomer,55
451010,Kittypocalypse,55
7730,X-COM: Interceptor,55
91800,Cloning Clyde,55
473450,The Narrator is a DICK,55
361830,in Space,55
270330,Ku: Shroud of the Morrigan,55
512080,Fancy Skiing VR,55
452440,Flowers -Le volume sur printemps-,55
517130,Soundboxing,55
254480,Obscure 2,55
429700,Squirbs,55
396660,Tahira: Echoes of the Astral Empire,55
489220,Unforgiving Trials: The Darkest Crusade,55
369040,Yargis - Space Melee,55
282620,The Battle of Sol,55
367300,Pixel Star,55
351300,Ceres,55
360390,Nightside,55
42920,The Kings' Crusade,55
39660,The Guild II - Pirates of the European Seas,55
495110,Enigmatis 3: The Shadow of Karkhala,55
357120,Big Action Mega Fight!,55
234370,Shattered Haven,55
383690,Mu Complex,55
529670,The Bellows,55
556820,Warbands: Bushido,55
428190,MadOut Open City,55
32620,Delta Force,54
386350,Rise: Battle Lines,54
390910,Collisions,54
2520,Gumboy: Crazy Adventures,54
336240,Typoman,54
355070,TDP5 Arena 3D,54
316370,Wave of Darkness,54
21640,FLOCK!,54
314500,Pixeluvo,54
337960,ClusterPuck 99,54
377150,Tactical Genius,54
314790,Silence,54
432500,Evertown,54
497400,1 Moment Of Time: Silentville,54
279640,The Troma Project,54
458520,Wrath of Anna,54
42980,Victoria: Revolutions,54
230780,articy:draft,54
285420,Deadly Sin 2,54
365560,Battle of the Bulge,54
283410,CT Special Forces: Fire for Effect,54
252890,Dracula: Love Kills,54
476490,Choice of the Pirate,54
347720,Soda Drinker Pro,54
341700,Cahors Sunset,54
454190,Cubicolor,54
255940,The 11th Hour,54
287720,Nostradamus: The Last Prophecy,54
473970,Zombie City Defense 2,54
485690,Hope Lake,54
487250,Spaera,54
482450,Nitroplus Blasterz: Heroines Infinite Duel,54
319270,Great Permutator,54
386870,Playing History 2 - Slave Trade,53
361350,Skyhook,53
517790,Caesar 3,53
337940,X-note,53
38460,MDK 2,53
521470,Magical Otoge Ciel,53
12430,SlamIt Pinball: Big Score,53
334300,Fake Colours,53
413030,Mytheon,53
394280,Dark Heritage: Guardians of Hope,53
284930,Speed Kills,53
481870,Mini Thief,53
412730,Days Under Custody,53
272010,Aveyond 3-1: Lord of Twilight,53
292370,DarkEnd,53
329320,QbQbQb,53
312900,Zoo Rampage,53
359440,Artifact Adventure,53
390890,Angry Arrows,53
341680,stratO,53
102810,Gatling Gears,53
344230,Pixel Puzzles 2: Birds,53
331160,Cars,53
337720,The Sea Will Claim Everything,53
318650,SunAge: Battle for Elysium,53
531530,POLYGOD,53
378260,Fortify,53
377880,Eternal Destiny,53
262100,Trench Run,53
223000,7 Wonders: Ancient Alien Makeover,53
552100,Brick Rigs,53
516590,CyberThreat,53
409730,Death by Game Show,53
259830,Wooden Sen'SeY,53
253860,Earth 2140 HD,53
345280,Lost in a Forest,52
245300,Disney Epic Mickey 2,52
284290,Farm Machines Championships 2014,52
302910,The House,52
273750,Formula Truck 2013,52
477290,Magma Tsunami,52
351050,Cricket Captain 2015,52
495780,Hexoscope,52
218700,Angelica Weaver: Catch Me When You Can - Collector’s Edition,52
485230,HALP!,52
444160,Bonsai,52
446310,Sabres of Infinity,52
434360,Kitten Rampage,52
8310,Bone: Out from Boneville,52
420070,Kill The Plumber,52
408770,Highschool Possession,52
389900,Hogs of War,52
23460,Ceville,52
92700,Shadow Harvest: Phantom Ops,52
289620,Collapse,52
261920,Catzilla,52
451570,Demetrios - The BIG Cynical Adventure,52
420770,The Legend of Dark Witch,52
341530,Stardust Vanguards,52
316970,The Waste Land,52
61510,Age of Wonders 2: The Wizard's Throne,52
450500,Ace of Seafood,52
316700,Front Page Sports Football,52
403430,ARCADE GAME SERIES: GALAGA,52
440420,True Fear: Forsaken Souls Part 1,52
360890,The Lost Valley,52
407690,R.B.I. Baseball 16,52
454320,[the Sequence],52
388620,DungeonUp,52
389460,Robot vs Birds Zombies,52
428220,TurnOn,52
32630,Delta Force 2,52
413870,Sickness,52
262980,C-RUSH,51
7220,Runaway: The Dream of the Turtle,51
317280,Solstice,51
57000,NyxQuest,51
256070,Truck Racer,51
359600,Assassin’s Creed® Chronicles: Russia,51
8100,Conflict: Denied Ops,51
454180,CrazyCars3D,51
320400,Magnifico,51
477200,Descent: Road to Legend,51
261350,Steam Bandits: Outpost,51
321190,Cho Dengeki Stryker,51
427860,The Next World,51
480480,Slash or Die,51
360450,Kiai Resonance,51
322970,Subject 13,51
349440,The Undying Plague,51
305840,Shallow Space,51
490820,Fly O'Clock,51
372830,Fitz the Fox,51
488770,Her Majesty's SPIFFING,51
440520,VirtualHere for Steam Link,51
292880,Robin's Quest,51
436000,Lovely Planet Arcade,51
368680,Super Mutant Alien Assault,51
290320,Project Temporality,51
295910,Olympia Rising,51
418610,Swiftly,51
379530,Fate Tectonics,51
325880,Crystal Catacombs,51
300280,Adventurezator: When Pigs Fly,51
11150,Sherlock Holmes: The Secret of the Silver Earring,51
387070,One Final Breath,51
413680,Statues,51
338980,MOAI: Build Your Dream,51
